jurisdiction,source_type,official_code,activity_name,activity_name_normalized,official_category,official_status,official_risk_rating,official_industry_risk,official_dnfbp,official_third_party,official_when,official_notes,raw_payload,source_row_hash
Meydan,api,8549.97,Transport Services Training,transport service training,Education,Active,Low,,,RTA (Road and Transport Authority),PRE,"The activity cannot be combined with other RTA activities, only with RTA Group A","{'SN': 1862, 'Category': 'Education', 'Group': 854, 'Code': '8549.97', 'Activity Name': 'Transport Services Training', 'النشاط': 'خدمات وأنشطة التدريب على خدمات النقل', 'Third Party': 'RTA (Road and Transport Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': None, 'DNFBP': None, 'Notes': 'The activity cannot be combined with other RTA activities, only with RTA Group A\n', 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '13-Nov-2024,02-Feb-2026'}",b0798499f2d5810db4178bac0b7eaff24753d717fd8fdb2e1f90a6b142fc87e5
Meydan,api,8549.98,Desert Driving Institute,desert driving institute,Education,Active,Low,No,No,RTA (Road and Transport Authority),PRE,"The activity cannot be combined with other RTA activities, only with RTA Group B","{'SN': 1863, 'Category': 'Education', 'Group': 854, 'Code': '8549.98', 'Activity Name': 'Desert Driving Institute', 'النشاط': 'معهد القيادة الصحراوية', 'Third Party': 'RTA (Road and Transport Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'The activity cannot be combined with other RTA activities, only with RTA Group B\n', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '02-Feb-2026'}",df081638f39dfb9e9debae00bb0e4a3fb75034286e5d99ee42434a096faeb960
Meydan,api,8549.99,Laser Hair Removal Training Center,laser hair removal training center,Education,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1864, 'Category': 'Education', 'Group': 854, 'Code': '8549.99', 'Activity Name': 'Laser Hair Removal Training Center', 'النشاط': 'مركز تدريب لازالة الشعر بالليزر', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",936979167be8039f194cdf9cc83fa56d885ea615fe71476d8dc2f96a253f4ab6
Meydan,api,8550.00,Educational Support Activities,educational support activity,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 5,"{'SN': 1865, 'Category': 'Education', 'Group': 855, 'Code': '8550.00', 'Activity Name': 'Educational Support Activities', 'النشاط': 'انشطة دعم التعليم', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 5', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",1745c543dd3654a8af1e6bd4da97e54331663bdf1e2f3225e6cf57278660062d
Meydan,api,8550.01,Provision Of Non-Instructional Services That Support Educational Processes Or Systems: • Educational Consulting • Educational Guidance Counseling Services • Educational Testing Evaluation Services • Educational Testing Services • Organization Of Student Exchange Programs,provision of non instructional service that support educational processes or systems educational consulting educational guidance counseling service educational testing evaluation service educational testing service organization of student exchange programs,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 5,"{'SN': 1866, 'Category': 'Education', 'Group': 855, 'Code': '8550.01', 'Activity Name': 'Provision Of Non-Instructional Services That Support Educational Processes Or Systems:\n • Educational Consulting\n • Educational Guidance Counseling Services\n • Educational Testing Evaluation Services\n • Educational Testing Services\n • Organization Of Student Exchange Programs', 'النشاط': 'تقديم خدمات غير تعليمية لمساندة العملية التعليمية او النظام التعليمي: • استشارات التعليمية • خدمات التوجيه التعليمي • خدمات تقييم الاختبارات التعليمية • خدمات الاختبارات التعليمية • تنظيم برامج تبادل الطلاب', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 5', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",95151a1e646c71845a49e3b485fee2a67f6827d0d6e814385ad5a01af6208681
Meydan,api,8550.12,Education Consultancy,education consulting,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 5,"{'SN': 1867, 'Category': 'Education', 'Group': 855, 'Code': '8550.12', 'Activity Name': 'Education Consultancy', 'النشاط': 'استشارات التعليم', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 5', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",df9126e915d9dad47f6435509dd0ad8f0f5d06c2b627de0610fffe6bd6819fa8
Meydan,api,8550.13,Hospitality And Tourism Training Services,hospitality and tourism training service,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 7,"{'SN': 1868, 'Category': 'Education', 'Group': 855, 'Code': '8550.13', 'Activity Name': 'Hospitality And Tourism Training Services', 'النشاط': 'التدريب في مجال الضيافة و السياحة', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 7', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",060d20fa83c375651f6651700810445848489e8a2181f0f51753f875b55ddd5a
Meydan,api,8550.97,Technical & Vocational Certification Center,technical and vocational certification center,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 9,"{'SN': 1869, 'Category': 'Education', 'Group': 855, 'Code': '8550.97', 'Activity Name': 'Technical & Vocational Certification Center', 'النشاط': 'مركز منح الشهادات المهنية والفنية الدولية', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 9', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",7471324ff86c9da7b5dd92bf7eeada2360526120e39a8aed537f4c2c3884dc19
Meydan,api,8550.98,Education Support Services,education support service,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 5,"{'SN': 1870, 'Category': 'Education', 'Group': 855, 'Code': '8550.98', 'Activity Name': 'Education Support Services', 'النشاط': 'الخدمات التعليمية', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 5', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",3f176098fa003491bd6c33b41f3165cf7bc25e1fe39cd2ff8e39021db91603cb
Meydan,api,8550.99,Educational Quality Assurance Services,educational quality assurance service,Education,Active,Low,No,No,KHDA (Knowledge and Human Development Authority),PRE,KHDA Code - 5,"{'SN': 1871, 'Category': 'Education', 'Group': 855, 'Code': '8550.99', 'Activity Name': 'Educational Quality Assurance Services', 'النشاط': 'خدمات ضمان الجودة التعليمية', 'Third Party': 'KHDA (Knowledge and Human Development Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'KHDA Code - 5', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '06-Nov-2024'}",0e198c35ca6e702a43de6b39cc55595f65d1f9067679fddffb0d94f990b624d2
Meydan,api,8610.00,Hospital Activities,hospital activity,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1872, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.00', 'Activity Name': 'Hospital Activities', 'النشاط': 'انشطة المستشفى', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",e494a302936d89902566a268dff80b802e28bdbfb4cc8ca23a52c090e6710939
Meydan,api,8610.01,"Short Or Long-Term Hospital Activities, I.E. Medical, Diagnostic And Treatment Activities Of General Hospitals And Specialized Hospitals.",short or long term hospital activity i e medical diagnostic and treatment activity of general hospitals and specialized hospitals,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1873, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.01', 'Activity Name': 'Short Or Long-Term Hospital Activities, I.E. Medical, Diagnostic And Treatment Activities Of General Hospitals And Specialized Hospitals.', 'النشاط': 'انشطة المستشفى قصيرة او طويلة الاجل ، اي الانشطة الطبية والتشخيصية والعلاجية للمستشفيات العامة (مثل المستشفيات المجتمعية والاقليمية والمستشفيات غير الهادفة للربح', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",8fbe7f0e8e00ee58c41dd1d37c7e51e0c64716752edeafacd446705f9e8c314d
Meydan,api,8610.93,General Hospital,general hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1874, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.93', 'Activity Name': 'General Hospital', 'النشاط': 'مستشفى عام', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",0612e07641d96c42ef75c2efd36e484aa7e87dd6025bdf698a5498fcf0c51f04
Meydan,api,8610.94,Ophthalmology Hospital,ophthalmology hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1875, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.94', 'Activity Name': 'Ophthalmology Hospital', 'النشاط': 'مستشفى امراض العيون', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",74ce63c3a8419fdf63ac9dd6aa218cd5d5348c2b72d5fbbece90ea379c18fd3c
Meydan,api,8610.95,Paediatric Hospital,paediatric hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1876, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.95', 'Activity Name': 'Paediatric Hospital', 'النشاط': 'مستشفى امراض الاطفال', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",495f050fd9b0ac645f470c37499c43d63b27a201a3bec66e2faa1596e2b049da
Meydan,api,8610.96,Gynecology & Obstetric Hospital,gynecology and obstetric hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1877, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.96', 'Activity Name': 'Gynecology & Obstetric Hospital', 'النشاط': 'مستشفى امراض النساء والولادة', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",897c51d50ae92c95575100a3c5f00fcf2bcf070f3b8eae9a3cc86b60a8dd876b
Meydan,api,8610.97,Plastic Surgery Hospital,plastic surgery hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1878, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.97', 'Activity Name': 'Plastic Surgery Hospital', 'النشاط': 'مستشفى جراحة التجميل', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",4a856d429432cef24abaa05899499491431fb241d0fd6edcc0e797167860af5b
Meydan,api,8610.98,Orthopedic Surgery Hospital,orthopedic surgery hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1879, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.98', 'Activity Name': 'Orthopedic Surgery Hospital', 'النشاط': 'مستشفى جراحة العظام', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",0a5592c6a60911959512d161dec9b27952295938a7b326cf2a142f48d99b210c
Meydan,api,8610.99,Specialty Hospital,specialty hospital,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1880, 'Category': 'HealthCare', 'Group': 861, 'Code': '8610.99', 'Activity Name': 'Specialty Hospital', 'النشاط': 'مستشفى تخصصي', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",229ba71cd39a204c3cf690bd2bd15ff1e94a56e62f7ed14c6f81bd7126b4f08e
Meydan,api,8620.00,Medical And Dental Practice Activities,medical and dental practice activity,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1881, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.00', 'Activity Name': 'Medical And Dental Practice Activities', 'النشاط': 'انشطة الممارسة الطبية وطب الاسنان يشمل هذا الفصل:', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",abba3f51e7edd7069dec993e9f25af39dd82a648bbf45fc6dbb694dad04c1a24
Meydan,api,8620.01,Dental Activities In Operating Rooms,dental activity in operating rooms,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1882, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.01', 'Activity Name': 'Dental Activities In Operating Rooms', 'النشاط': 'انشطة طب الاسنان في غرف العمليات', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",9fb3f2a3ac0b6e0ba379dbb325cd654d8caca6ad18cc5b3de3d2a014126bac14
Meydan,api,8620.03,Orthodontic Activities,orthodontic activity,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1883, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.03', 'Activity Name': 'Orthodontic Activities', 'النشاط': 'انشطة تقويم الاسنان', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",4f17aa70c9ec6b4316986871d3f5ccb400dcd583ed7f3508206b4dc8f086d187
Meydan,api,8620.06,Private Consultants’ Services To Inpatients,private consultants service to inpatients,HealthCare,Active,High,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1884, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.06', 'Activity Name': 'Private Consultants’ Services To Inpatients', 'النشاط': 'خدمات الاستشاريين الخاصين للمرضى المنومين', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'High', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",ed6e811132ac6a258dcfcfa36d84028093e248de6fbb7b2546114d3cdddcc4d7
Meydan,api,8620.07,General Clinic,general clinic,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1885, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.07', 'Activity Name': 'General Clinic', 'النشاط': 'عيادة الطب العام', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",156c8790bbdb764e649b62b74f46da04f9911ccf8b148d86fffec7d1025bbe59
Meydan,api,8620.67,Internal Medicine Clinic,internal medicine clinic,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1886, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.67', 'Activity Name': 'Internal Medicine Clinic', 'النشاط': 'عيادة امراض باطنية', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",2d6ab4e452d8a1a03704dc796a9ba4185b33f2402f7e8d779b0c8799449bdedf
Meydan,api,8620.68,General Dental Clinic,general dental clinic,HealthCare,Active,Low,No,No,DHA (Dubai Health Authority),PRE,,"{'SN': 1887, 'Category': 'HealthCare', 'Group': 862, 'Code': '8620.68', 'Activity Name': 'General Dental Clinic', 'النشاط': 'عيادة الاسنان العامة', 'Third Party': 'DHA (Dubai Health Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",0c60431fed59d2899d26778e6e3242aacc15fa441f816c26a1b31236ae96a9a2
